,평균,평년,서울,,,,부산,,,,대구,,,,광주,,,,대전,,,
2009/Unnamed: 1,,,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동
2015/05/27,11000,3972,10000,0,0,12000,10000,0,0,11000,11000,0,0,10000,9000,0,0,14000,11000,0,0,12000
2015/05/28,10800,3957,10000,0,0,13000,10000,0,0,11000,10000,0,0,10000,7000,0,0,14000,11000,0,0,12000
2015/05/29,10500,4672,9000,0,0,13000,10000,0,0,11000,9000,0,0,10000,7000,0,0,14000,10000,0,0,12000
2015/06/01,9000,4530,9000,0,0,0,10000,0,0,0,9000,0,0,0,7000,0,0,0,10000,0,0,0
2015/06/02,9000,4524,9000,0,0,0,10000,0,0,0,9000,0,0,0,7000,0,0,0,10000,0,0,0
2015/06/03,8600,4497,8000,0,0,0,9000,0,0,0,9000,0,0,0,7000,0,0,0,10000,0,0,0
2015/06/04,7600,4443,8000,0,0,0,8000,0,0,0,8000,0,0,0,6000,0,0,0,8000,0,0,0
2015/06/05,7600,4408,8000,0,0,0,8000,0,0,0,8000,0,0,0,6000,0,0,0,8000,0,0,0
2015/06/08,7400,4302,7000,0,0,0,8000,0,0,0,8000,0,0,0,6000,0,0,0,8000,0,0,0
2015/06/09,7500,4279,7500,0,0,0,8000,0,0,0,8000,0,0,0,6000,0,0,0,8000,0,0,0
2015/06/10,7600,4280,8000,0,0,0,8000,0,0,0,8000,0,0,0,6000,0,0,0,8000,0,0,0
2015/06/11,8100,4280,9000,0,0,0,8000,0,0,0,8000,0,0,0,7500,0,0,0,8000,0,0,0
2015/06/12,8000,4280,8000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0,0
2015/06/15,7600,4334,7000,0,0,0,8000,0,0,0,8000,0,0,0,7000,0,0,0,8000,0,0,0
2015/06/16,7100,4382,6500,0,0,0,8000,0,0,0,8000,0,0,0,6000,0,0,0,7000,0,0,0
2015/06/17,7100,4486,6500,0,0,0,8000,0,0,0,8000,0,0,0,6000,0,0,0,7000,0,0,0
2015/06/18,6700,4531,6500,0,0,0,7000,0,0,0,7000,0,0,0,6000,0,0,0,7000,0,0,0
2015/06/19,6700,4562,6500,0,0,0,7000,0,0,0,7000,0,0,0,6000,0,0,0,7000,0,0,0
2015/06/22,6800,4715,7000,0,0,0,7000,0,0,0,7000,0,0,0,6000,0,0,0,7000,0,0,0
2015/06/23,6900,4714,6500,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0
2015/06/24,7000,4771,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0
2015/06/25,7000,4972,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0
2015/06/26,7000,5118,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0
2015/06/29,7000,5408,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0
2015/06/30,7000,5542,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0
2015/07/01,7000,5681,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0
2015/07/02,7000,5869,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0
2015/07/03,7000,5974,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0
2015/07/06,7000,6093,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0
2015/07/07,7000,6158,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0
2015/07/08,7000,6257,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0
2015/07/09,7000,6292,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0
2015/07/10,7000,6250,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0
2015/07/13,7000,6377,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0
2015/07/14,7000,6865,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0
2015/07/15,7000,6968,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0
2015/07/16,6400,7108,6500,0,0,0,6500,0,0,0,6000,0,0,0,6000,0,0,0,7000,0,0,0
2015/07/17,6300,7181,6000,0,0,0,6500,0,0,0,6000,0,0,0,6000,0,0,0,7000,0,0,0
2015/07/20,6300,7632,6000,0,0,0,6500,0,0,0,6000,0,0,0,6000,0,0,0,7000,0,0,0
2015/07/21,6100,8286,6000,0,0,0,6500,0,0,0,6000,0,0,0,6000,0,0,0,6000,0,0,0
2015/07/22,5900,8306,6000,0,0,0,6500,0,0,0,6000,0,0,0,5000,0,0,0,6000,0,0,0
2015/07/23,5900,8389,6000,0,0,0,6500,0,0,0,6000,0,0,0,5000,0,0,0,6000,0,0,0
2015/07/24,5800,8445,6000,0,0,0,6000,0,0,0,6000,0,0,0,5000,0,0,0,6000,0,0,0
2015/07/27,5800,8740,6000,0,0,0,6000,0,0,0,6000,0,0,0,5000,0,0,0,6000,0,0,0
2015/07/28,5700,8770,6000,0,0,0,5500,0,0,0,6000,0,0,0,5000,0,0,0,6000,0,0,0
2015/07/29,5700,7907,6000,0,0,0,5500,0,0,0,6000,0,0,0,5000,0,0,0,6000,0,0,0
2015/07/30,5700,7908,6000,0,0,0,5500,0,0,0,6000,0,0,0,5000,0,0,0,6000,0,0,0
2015/07/31,5700,7668,6000,0,0,0,5500,0,0,0,6000,0,0,0,5000,0,0,0,6000,0,0,0
2015/08/03,5700,7892,6000,0,0,0,5500,0,0,0,6000,0,0,0,5000,0,0,0,6000,0,0,0
2015/08/04,5700,7870,6000,0,0,0,5500,0,0,0,6000,0,0,0,5000,0,0,0,6000,0,0,0
2015/08/05,5700,9283,6000,0,0,0,5500,0,0,0,6000,0,0,0,5000,0,0,0,6000,0,0,0
2015/08/06,5800,9302,6000,0,0,0,6000,0,0,0,6000,0,0,0,5000,0,0,0,6000,0,0,0
2015/08/07,6100,9312,6000,7000,0,0,6000,6500,0,0,6000,6000,0,0,5000,6000,0,0,6000,6500,0,0
2015/08/10,6550,9618,6000,8000,0,0,6000,7000,0,0,6000,6000,0,0,6000,8000,0,0,6000,6500,0,0
2015/08/11,6900,9702,6000,8000,0,0,6000,7000,0,0,6000,6000,0,0,6000,9000,0,0,6000,9000,0,0
2015/08/12,6900,9658,6000,8000,0,0,6000,7000,0,0,6000,6000,0,0,6000,9000,0,0,6000,9000,0,0
2015/08/13,7056,9700,0,8500,0,0,6000,7000,0,0,6000,6000,0,0,6000,9000,0,0,6000,9000,0,0
2015/08/17,7500,9887,0,8500,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,8000,0,0
2015/08/18,7000,9847,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0
2015/08/19,6800,9860,0,6000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0
2015/08/20,6900,9903,0,6500,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0
2015/08/21,6900,9843,0,6500,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0
2015/08/24,6900,9980,0,6500,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0
2015/08/25,6900,10060,0,6500,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0
2015/08/26,7400,10140,0,9000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0
2015/08/27,7100,10250,0,7500,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0
2015/08/28,6800,10307,0,6000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0
2015/08/31,6800,10493,0,6000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0
2015/09/01,6600,10643,0,6000,0,0,0,7000,0,0,0,7000,0,0,0,6000,0,0,0,7000,0,0
2015/09/02,6600,10883,0,6000,0,0,0,7000,0,0,0,7000,0,0,0,6000,0,0,0,7000,0,0
2015/09/03,5700,11238,0,5500,0,0,0,6000,0,0,0,6000,0,0,0,5000,0,0,0,6000,0,0
2015/09/04,5800,11488,0,6000,0,0,0,6000,0,0,0,6000,0,0,0,5000,0,0,0,6000,0,0
2015/09/07,6100,11957,0,7000,0,0,0,6500,0,0,0,6000,0,0,0,5000,0,0,0,6000,0,0
2015/09/08,6000,12033,0,6500,0,0,0,6500,0,0,0,6000,0,0,0,5000,0,0,0,6000,0,0
2015/09/09,5900,12070,0,6000,0,0,0,6500,0,0,0,6000,0,0,0,5000,0,0,0,6000,0,0
2015/09/10,5900,12110,0,6000,0,0,0,6500,0,0,0,6000,0,0,0,5000,0,0,0,6000,0,0
2015/09/11,5800,12143,0,6000,0,0,0,6000,0,0,0,6000,0,0,0,5000,0,0,0,6000,0,0
2015/09/14,5800,12197,0,6000,0,0,0,6000,0,0,0,6000,0,0,0,5000,0,0,0,6000,0,0
2015/09/15,5800,12098,0,6000,0,0,0,6000,0,0,0,6000,0,0,0,5000,0,0,0,6000,0,0
2015/09/16,5800,11815,0,6000,0,0,0,6000,0,0,0,6000,0,0,0,5000,0,0,0,6000,0,0
2015/09/17,5900,11583,0,6500,0,0,0,6000,0,0,0,6000,0,0,0,5000,0,0,0,6000,0,0
2015/09/18,6000,11662,0,7000,0,0,0,6000,0,0,0,6000,0,0,0,5000,0,0,0,6000,0,0
2015/09/21,5800,11448,0,6000,0,0,0,6000,0,0,0,6000,0,0,0,5000,0,0,0,6000,0,0
2015/09/22,6100,11432,0,6500,0,0,0,6500,0,0,0,6000,0,0,0,5000,0,0,0,6500,0,0
2015/09/23,6400,11260,0,7000,0,0,0,7000,0,0,0,6000,0,0,0,5000,0,0,0,7000,0,0
2015/09/24,7000,10967,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0
2015/09/25,6600,10633,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,5000,0,0,0,7000,0,0
2015/09/30,6600,9789,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,5000,0,0,0,7000,0,0
2015/10/01,6300,9623,0,5500,0,0,0,7000,0,0,0,7000,0,0,0,5000,0,0,0,7000,0,0
2015/10/02,6100,9389,0,6500,0,0,0,7000,0,0,0,6000,0,0,0,5000,0,0,0,6000,0,0
2015/10/05,5200,9007,0,5000,0,0,0,6000,0,0,0,5000,0,0,0,5000,0,0,0,5000,0,0
2015/10/06,5200,8905,0,5000,0,0,0,6000,0,0,0,5000,0,0,0,5000,0,0,0,5000,0,0
2015/10/07,4900,8773,0,4500,0,0,0,5000,0,0,0,5000,0,0,0,5000,0,0,0,5000,0,0
2015/10/08,4900,8487,0,4500,0,0,0,5000,0,0,0,5000,0,0,0,5000,0,0,0,5000,0,0
2015/10/12,4600,7432,0,4500,0,0,0,5000,0,0,0,5000,0,0,0,4000,0,0,0,4500,0,0
2015/10/13,4500,7378,0,4500,0,0,0,5000,0,0,0,5000,0,0,0,4000,0,0,0,4000,0,0
2015/10/14,4200,7333,0,4500,0,0,0,4500,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0
2015/10/15,4000,7215,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0
2015/10/16,4000,7068,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0
2015/10/19,4000,6623,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0
2015/10/20,3900,6559,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,3500,0,0,0,4000,0,0
2015/10/21,3900,6537,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,3500,0,0,0,4000,0,0
2015/10/22,3900,6468,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,3500,0,0,0,4000,0,0
2015/10/23,3900,6372,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,3500,0,0,0,4000,0,0
2015/10/26,3900,6026,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,3500,0,0,0,4000,0,0
2015/10/27,3900,5886,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,3500,0,0,0,4000,0,0
2015/10/28,3900,5735,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,3500,0,0,0,4000,0,0
2015/10/29,3900,5667,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,3500,0,0,0,4000,0,0
2015/10/30,3800,5624,0,4000,0,0,0,4000,0,0,0,3500,0,0,0,3500,0,0,0,4000,0,0
2015/11/02,3850,4764,0,4000,4000,0,0,4000,4000,0,0,3500,4000,0,0,3500,4000,0,0,4000,3500,0
2015/11/03,3850,4984,0,4000,4000,0,0,4000,4000,0,0,3500,4000,0,0,3500,4000,0,0,4000,3500,0
2015/11/04,3900,4968,0,4500,4000,0,0,4000,4000,0,0,3500,4000,0,0,3500,4000,0,0,4000,3500,0
2015/11/05,3900,4942,0,4500,4000,0,0,4000,4000,0,0,3500,4000,0,0,3500,4000,0,0,4000,3500,0
2015/11/06,3900,4962,0,4500,4000,0,0,4000,4000,0,0,3500,4000,0,0,3500,4000,0,0,4000,3500,0
2015/11/09,4050,5331,0,4500,4500,0,0,4000,4000,0,0,3500,4000,0,0,3500,4000,0,0,4500,4000,0
2015/11/10,4100,5956,0,4000,4500,0,0,4000,4500,0,0,3500,4000,0,0,3500,4000,0,0,4500,4500,0
2015/11/11,4300,5773,0,0,4500,0,0,0,4500,0,0,0,4000,0,0,0,4000,0,0,0,4500,0
2015/11/12,4100,5886,0,0,4000,0,0,0,4500,0,0,0,4000,0,0,0,4000,0,0,0,4000,0
2015/11/13,4300,5974,0,0,4000,0,0,0,5000,0,0,0,4000,0,0,0,4000,0,0,0,4500,0
2015/11/16,4000,7111,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0
2015/11/17,4200,7227,0,0,4500,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4500,0
2015/11/18,4100,5976,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4500,0
2015/11/19,4300,6055,0,0,4500,0,0,0,4000,0,0,0,4000,0,0,0,4500,0,0,0,4500,0
2015/11/20,5100,6172,0,0,5500,0,0,0,5000,0,0,0,5000,0,0,0,5000,0,0,0,5000,0
2015/11/23,5100,6388,0,0,5500,0,0,0,5000,0,0,0,5000,0,0,0,5000,0,0,0,5000,0
2015/11/24,5100,6415,0,0,5500,0,0,0,5000,0,0,0,5000,0,0,0,5000,0,0,0,5000,0
2015/11/25,5200,6397,0,0,5500,0,0,0,5000,0,0,0,5500,0,0,0,5000,0,0,0,5000,0
2015/11/26,5200,6447,0,0,5500,0,0,0,5000,0,0,0,5500,0,0,0,5000,0,0,0,5000,0
2015/11/27,5500,6520,0,0,6500,0,0,0,5000,0,0,0,5500,0,0,0,5000,0,0,0,5500,0
2015/11/30,5300,6670,0,0,5500,0,0,0,5000,0,0,0,5500,0,0,0,5000,0,0,0,5500,0
2015/12/01,5100,6683,0,0,5000,0,0,0,5000,0,0,0,5500,0,0,0,5000,0,0,0,5000,0
2015/12/02,4900,6633,0,0,5000,0,0,0,5000,0,0,0,5500,0,0,0,4500,0,0,0,4500,0
2015/12/03,4900,6580,0,0,5000,0,0,0,5000,0,0,0,5500,0,0,0,4500,0,0,0,4500,0
2015/12/07,4400,6707,0,0,4000,0,0,0,4500,0,0,0,5500,0,0,0,4000,0,0,0,4000,0
2015/12/08,4400,6703,0,0,4000,0,0,0,4500,0,0,0,5500,0,0,0,4000,0,0,0,4000,0
2015/12/09,4400,6677,0,0,4000,0,0,0,4500,0,0,0,5500,0,0,0,4000,0,0,0,4000,0
2015/12/10,4400,6647,0,0,4000,0,0,0,4500,0,0,0,5500,0,0,0,4000,0,0,0,4000,0
2015/12/11,4000,6590,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0
2015/12/14,4000,6530,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0
2015/12/15,4200,6548,0,0,5000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0
2015/12/16,4200,6527,0,0,5000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0
2015/12/17,4200,6422,0,0,5000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0
2015/12/18,4200,6372,0,0,5000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0,0,0,4000,0
2015/12/21,4100,6247,0,0,5000,0,0,0,4000,0,0,0,4000,0,0,0,3500,0,0,0,4000,0
2015/12/22,4200,6180,0,0,5000,0,0,0,4000,0,0,0,4000,0,0,0,3500,0,0,0,4500,0
2015/12/23,4100,6163,0,0,4500,0,0,0,4000,0,0,0,4000,0,0,0,3500,0,0,0,4500,0
2015/12/24,4100,6147,0,0,4500,0,0,0,4000,0,0,0,4000,0,0,0,3500,0,0,0,4500,0
2015/12/28,4300,6183,0,0,5000,0,0,0,4500,0,0,0,4000,0,0,0,3500,0,0,0,4500,0
2015/12/29,4300,6237,0,0,5000,0,0,0,4500,0,0,0,4000,0,0,0,3500,0,0,0,4500,0
2015/12/30,4300,5759,0,0,5000,0,0,0,4500,0,0,0,4000,0,0,0,3500,0,0,0,4500,0
2015/12/31,4300,5835,0,0,5000,0,0,0,4500,0,0,0,4000,0,0,0,3500,0,0,0,4500,0
2016/Unnamed: 1,,,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동,봄,여름(고랭지),가을,월동
2016/01/04,4400,8381,0,0,4500,5000,0,0,4500,5000,0,0,4000,4000,0,0,3500,4000,0,0,4500,5000
2016/01/05,4500,8795,0,0,4500,5000,0,0,4500,5000,0,0,4000,4000,0,0,4000,4500,0,0,4500,5000
2016/01/06,4500,8813,0,0,4500,5000,0,0,4500,5000,0,0,4000,4000,0,0,4000,4500,0,0,4500,5000
2016/01/07,4550,7237,0,0,4500,5000,0,0,4500,5000,0,0,4000,4500,0,0,4000,4500,0,0,4500,5000
2016/01/08,4550,6580,0,0,4500,5000,0,0,4500,5000,0,0,4000,4500,0,0,4000,4500,0,0,4500,5000
2016/01/11,4700,7060,0,0,0,5000,0,0,0,4500,0,0,0,4500,0,0,0,4500,0,0,0,5000
2016/01/12,4700,7023,0,0,0,5000,0,0,0,4500,0,0,0,4500,0,0,0,4500,0,0,0,5000
2016/01/13,4700,7003,0,0,0,5000,0,0,0,4500,0,0,0,4500,0,0,0,4500,0,0,0,5000
2016/01/14,4800,7000,0,0,0,5000,0,0,0,5000,0,0,0,4500,0,0,0,4500,0,0,0,5000
2016/01/15,4800,6987,0,0,0,5000,0,0,0,5000,0,0,0,4500,0,0,0,4500,0,0,0,5000
2016/01/18,5100,6873,0,0,0,5000,0,0,0,5000,0,0,0,5000,0,0,0,4500,0,0,0,6000
2016/01/19,5300,6850,0,0,0,6000,0,0,0,5000,0,0,0,5000,0,0,0,4500,0,0,0,6000
2016/01/20,5700,6857,0,0,0,6000,0,0,0,6000,0,0,0,5000,0,0,0,4500,0,0,0,7000
2016/01/21,5800,6823,0,0,0,6500,0,0,0,6000,0,0,0,5000,0,0,0,4500,0,0,0,7000
2016/01/22,6300,6770,0,0,0,7000,0,0,0,7000,0,0,0,6000,0,0,0,4500,0,0,0,7000
2016/01/25,6900,6680,0,0,0,7000,0,0,0,8000,0,0,0,7000,0,0,0,4500,0,0,0,8000
2016/01/26,6700,6673,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,5500,0,0,0,7000
2016/01/27,7400,6667,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,9000
2016/01/28,7400,6665,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,9000
2016/01/29,7600,6655,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,7000,0,0,0,10000
2016/02/01,7100,6632,0,0,0,7000,0,0,0,6500,0,0,0,7000,0,0,0,7000,0,0,0,8000
2016/02/02,7000,6645,0,0,0,6500,0,0,0,6500,0,0,0,7000,0,0,0,7000,0,0,0,8000
2016/02/03,7100,6653,0,0,0,7000,0,0,0,6500,0,0,0,7000,0,0,0,7000,0,0,0,8000
2016/02/04,7100,6648,0,0,0,7000,0,0,0,6500,0,0,0,7000,0,0,0,7000,0,0,0,8000
2016/02/05,7200,6668,0,0,0,7500,0,0,0,6500,0,0,0,7000,0,0,0,7000,0,0,0,8000
2016/02/11,7000,6798,0,0,0,7500,0,0,0,6500,0,0,0,7000,0,0,0,7000,0,0,0,7000
2016/02/12,7000,6813,0,0,0,7500,0,0,0,6500,0,0,0,7000,0,0,0,7000,0,0,0,7000
2016/02/15,7600,7047,0,0,0,8000,0,0,0,8000,0,0,0,7000,0,0,0,7000,0,0,0,8000
2016/02/16,8000,7173,0,0,0,8000,0,0,0,8000,0,0,0,8000,0,0,0,7000,0,0,0,9000
2016/02/17,8400,7280,0,0,0,8000,0,0,0,9000,0,0,0,8000,0,0,0,7000,0,0,0,10000
2016/02/18,8800,7368,0,0,0,8000,0,0,0,9000,0,0,0,9000,0,0,0,8000,0,0,0,10000
2016/02/19,9000,7385,0,0,0,9000,0,0,0,9000,0,0,0,9000,0,0,0,8000,0,0,0,10000
2016/02/22,8800,7703,0,0,0,9000,0,0,0,9000,0,0,0,10000,0,0,0,8000,0,0,0,8000
2016/02/23,9400,7820,0,0,0,9000,0,0,0,9000,0,0,0,10000,0,0,0,9000,0,0,0,10000
2016/02/24,9600,7913,0,0,0,10000,0,0,0,9000,0,0,0,10000,0,0,0,9000,0,0,0,10000
2016/02/25,9200,7917,0,0,0,10000,0,0,0,9000,0,0,0,10000,0,0,0,9000,0,0,0,8000
2016/02/26,9800,7917,0,0,0,10000,0,0,0,10000,0,0,0,10000,0,0,0,9000,0,0,0,10000
2016/02/29,10000,7292,0,0,0,10000,0,0,0,11000,0,0,0,10000,0,0,0,9000,0,0,0,10000
2016/03/02,11100,8197,0,0,0,11000,0,0,0,11000,0,0,0,11000,0,0,0,10000,0,0,0,12500
2016/03/03,11000,8258,0,0,0,11000,0,0,0,11000,0,0,0,11000,0,0,0,10000,0,0,0,12000
2016/03/04,11000,8298,0,0,0,11000,0,0,0,11000,0,0,0,11000,0,0,0,10000,0,0,0,12000
2016/03/07,11600,8660,0,0,0,11000,0,0,0,12000,0,0,0,12000,0,0,0,10000,0,0,0,13000
2016/03/08,11800,8713,0,0,0,11000,0,0,0,12000,0,0,0,13000,0,0,0,10000,0,0,0,13000
2016/03/09,11800,8706,0,0,0,11000,0,0,0,12000,0,0,0,13000,0,0,0,10000,0,0,0,13000
2016/03/10,11800,8718,0,0,0,11000,0,0,0,12000,0,0,0,13000,0,0,0,10000,0,0,0,13000
2016/03/11,11800,8722,0,0,0,11000,0,0,0,12000,0,0,0,13000,0,0,0,10000,0,0,0,13000
2016/03/14,11600,8751,0,0,0,11000,0,0,0,12000,0,0,0,13000,0,0,0,10000,0,0,0,12000
2016/03/15,11600,8760,0,0,0,11000,0,0,0,12000,0,0,0,13000,0,0,0,10000,0,0,0,12000
2016/03/16,11800,8800,0,0,0,11000,0,0,0,12000,0,0,0,13000,0,0,0,10000,0,0,0,13000
2016/03/17,11800,8800,0,0,0,11000,0,0,0,12000,0,0,0,13000,0,0,0,10000,0,0,0,13000
2016/03/18,12000,8793,0,0,0,11000,0,0,0,12000,0,0,0,13000,0,0,0,10000,0,0,0,14000
2016/03/21,12000,8947,0,0,0,11000,0,0,0,12000,0,0,0,13000,0,0,0,10000,0,0,0,14000
2016/03/22,12200,8998,0,0,0,11000,0,0,0,12000,0,0,0,13000,0,0,0,10000,0,0,0,15000
2016/03/23,12200,9070,0,0,0,11000,0,0,0,12000,0,0,0,13000,0,0,0,10000,0,0,0,15000
2016/03/24,12000,9087,0,0,0,11000,0,0,0,12000,0,0,0,13000,0,0,0,10000,0,0,0,14000
2016/03/25,12200,9070,0,0,0,11000,0,0,0,12000,0,0,0,13000,0,0,0,10000,0,0,0,15000
2016/03/28,13200,9010,0,0,0,13000,0,0,0,13000,0,0,0,15000,0,0,0,10000,0,0,0,15000
2016/03/29,13200,9057,0,0,0,13000,0,0,0,13000,0,0,0,15000,0,0,0,10000,0,0,0,15000
2016/03/30,13200,9090,0,0,0,13000,0,0,0,13000,0,0,0,15000,0,0,0,10000,0,0,0,15000
2016/03/31,13200,9077,0,0,0,13000,0,0,0,13000,0,0,0,15000,0,0,0,10000,0,0,0,15000
2016/04/01,14400,9053,0,0,0,13000,0,0,0,14000,0,0,0,16000,0,0,0,12000,0,0,0,17000
2016/04/04,14600,9280,0,0,0,13000,0,0,0,14000,0,0,0,16000,0,0,0,13000,0,0,0,17000
2016/04/05,15000,9307,0,0,0,13000,0,0,0,14000,0,0,0,16000,0,0,0,14000,0,0,0,18000
2016/04/06,15200,9380,0,0,0,13000,0,0,0,15000,0,0,0,16000,0,0,0,14000,0,0,0,18000
2016/04/07,15600,9322,0,0,0,14000,0,0,0,15000,0,0,0,17000,0,0,0,14000,0,0,0,18000
2016/04/08,15600,9215,0,0,0,14000,0,0,0,15000,0,0,0,17000,0,0,0,14000,0,0,0,18000
2016/04/11,15600,9107,0,0,0,14000,0,0,0,15000,0,0,0,17000,0,0,0,14000,0,0,0,18000
2016/04/12,15400,8920,0,0,0,14000,0,0,0,15000,0,0,0,17000,0,0,0,14000,0,0,0,17000
2016/04/14,15200,8487,0,0,0,16000,0,0,0,15000,0,0,0,16000,0,0,0,14000,0,0,0,15000
2016/04/15,15000,8213,0,0,0,16000,0,0,0,15000,0,0,0,16000,0,0,0,14000,0,0,0,14000
2016/04/18,15200,9884,0,0,0,16000,0,0,0,15000,0,0,0,16000,0,0,0,15000,0,0,0,14000
2016/04/19,14800,9804,0,0,0,16000,0,0,0,15000,0,0,0,15000,0,0,0,15000,0,0,0,13000
2016/04/20,14800,7863,14000,0,0,16000,14000,0,0,15000,15000,0,0,15000,14000,0,0,15000,15000,0,0,15000
2016/04/21,14889,7807,14000,0,0,0,14000,0,0,15000,16000,0,0,15000,14000,0,0,15000,16000,0,0,15000
2016/04/22,15000,7818,14000,0,0,16000,14000,0,0,15000,16000,0,0,15000,14000,0,0,15000,16000,0,0,15000
2016/04/25,15200,8063,15000,0,0,18000,15000,0,0,16000,16000,0,0,15000,14000,0,0,15000,13000,0,0,15000
2016/04/26,15200,8030,15000,0,0,18000,15000,0,0,16000,16000,0,0,15000,14000,0,0,15000,13000,0,0,15000
2016/04/27,14600,7963,13000,0,0,18000,14000,0,0,16000,15000,0,0,15000,12000,0,0,15000,13000,0,0,15000
2016/04/28,15200,7981,15000,0,0,18000,15000,0,0,16000,15000,0,0,15000,12000,0,0,15000,16000,0,0,15000
2016/04/29,15100,7488,15000,0,0,18000,15000,0,0,16000,15000,0,0,15000,12000,0,0,15000,15000,0,0,15000
2016/05/02,14000,7249,14000,0,0,0,14000,0,0,0,15000,0,0,0,12000,0,0,0,15000,0,0,0
2016/05/03,13600,7020,14000,0,0,0,14000,0,0,0,14000,0,0,0,12000,0,0,0,14000,0,0,0
2016/05/04,12600,6859,13000,0,0,0,13000,0,0,0,13000,0,0,0,10000,0,0,0,14000,0,0,0
